Regulator	Target	MI	pvalue
JAK2	PTPRC	0.3818215278878849	0.0031681260384378573
CCNK	CCDC85C	0.18348225343050872	4.956476429285317E-8
ZNF513	PRKRIP1	0.4910891589527191	0.0031681260384378573
IRF2BP2	TLR5	0.20224617341173284	1.3370095167997142E-5
MLLT10	USP6NL	0.32584354365783885	0.0031681260384378573
HDAC11	IVNS1ABP	0.28532694541521686	0.0
IL16	WIPF1	0.8041935917568259	0.0
MAP3K1	MAK	0.20552927722604702	1.3370095167997142E-5
CDKN2A	INPP4B	0.3384623632969969	1.3370095167997142E-5
YAF2	FAM122B	0.18978531184284742	0.0031681260384378573
ATOH8	F10	0.5833523943650721	0.0
C14orf156	LSM3	0.32160046389915947	4.956476429285317E-8
C5orf41	C11orf10	0.42153744415353817	0.0
ZNF839	METTL3	0.1974668958761796	0.0031681260384378573
NFE2L3	TNFRSF9	0.30198887646382405	1.3370095167997142E-5
HCLS1	C10orf54	0.6082757955282312	0.0
POFUT1	RPRD1B	0.31988179804501043	4.956476429285317E-8
NDN	OLFML1	0.8427354227343035	0.0
CNBP	TRA2B	0.1985987356692971	4.956476429285317E-8
BNC2	LOC100192378	0.6610034448168891	0.0031681260384378573
SORBS3	ABTB1	0.33804249643349776	1.3370095167997142E-5
TRAF7	ZNF598	0.49217485719167303	0.0
TFEB	PLSCR3	0.35986118160208336	0.0031681260384378573
NLRP3	RGS18	0.5901603169615772	1.3370095167997142E-5
VPS36	ARHGEF7	0.34514098644917324	4.956476429285317E-8
ZNRD1	TOMM6	0.510854025103681	4.956476429285317E-8
OSM	TYROBP	0.3351116501862099	0.0031681260384378573
CHD3	ZBTB4	0.29411905547826467	0.0031681260384378573
DMTF1	SUPT7L	0.23014344153257071	0.0031681260384378573
YWHAQ	LOC441089	0.23121080306134906	1.3370095167997142E-5
ZNF747	ZNF629	0.40896258110113387	4.956476429285317E-8
PRDM4	VPS33A	0.20103620437109804	0.0031681260384378573
TRIM29	ANXA3	0.3834627944899223	4.956476429285317E-8
TRIM29	ANXA8	0.6837784578649029	0.0
GATAD2B	ABL2	0.3436219978879309	0.0031681260384378573
PBRM1	WDR82	0.45283503501628153	0.0031681260384378573
C17orf81	ZSWIM7	0.39758204900064126	0.0
ZNF839	WDR25	0.3539222613512109	0.0
ZNF839	WDR20	0.23933589836682945	0.0
ZNF169	LOC90834	0.3017624227974296	0.0031681260384378573
TAF4B	WDR43	0.3456493996663245	0.0
TRIP13	C21orf45	0.5119498557603119	0.0031681260384378573
SUFU	TSPAN14	0.19416422359341964	1.3370095167997142E-5
MAF	MARCKS	0.2814437552205664	0.0031681260384378573
TFEB	C11orf2	0.32753256197155856	0.0031681260384378573
RCOR3	CCDC52	0.3248202364992241	0.0031681260384378573
VPS72	C2CD4D	0.40288378701279526	0.0
ESR1	SYTL4	0.36562032194872396	0.0031681260384378573
CD80	TDO2	0.2725066016266118	0.0031681260384378573
BAZ1A	CCAR1	0.3659364520784453	0.0
PHF1	BEND5	0.3155757763051204	1.3370095167997142E-5
ZMYND10	RGS11	0.2982001722285348	0.0031681260384378573
EMX2	XG	0.5179416665929701	0.0031681260384378573
ACAD8	THYN1	0.32257668275188217	0.0
ARID2	SP1	0.6088081603329876	0.0
BCL2	RERG	0.41759073398453095	1.3370095167997142E-5
TTF2	DCLRE1B	0.4143613359706547	0.0
DRAP1	ADRM1	0.5915544285578863	0.0
MRPL28	PGP	0.5665133863264142	1.3370095167997142E-5
WDTC1	PHF13	0.2069446524001335	0.0031681260384378573
FLNA	MYH9	0.44334066872257755	0.0
ZDHHC8	RAD50	0.3069185287933067	0.0031681260384378573
C14orf156	TIMM9	0.3327917230688878	0.0
TCEAL7	CNN1	0.5892302191793288	0.0
MLL4	SIN3B	0.24459645792648815	1.3370095167997142E-5
SNAI3	ELL	0.2993877412376964	1.3370095167997142E-5
ZNF221	ZNF225	0.6012120644874616	4.956476429285317E-8
HSBP1	NUTF2	0.33065504751629415	0.0
SP100	OTOF	0.29116655259492696	0.0031681260384378573
SNX6	MOBKL1B	0.3511887193763379	0.0031681260384378573
BNC2	GJA1	0.3800812690365937	1.3370095167997142E-5
SUMO1	C2orf76	0.2068881885631621	0.0
SUMO1	C2orf64	0.21078502390561377	1.3370095167997142E-5
PBX2	ARID3B	0.16213555761551168	0.0031681260384378573
E2F5	ZC3H8	0.24612595295120504	1.3370095167997142E-5
DENND4A	UBR1	0.5656757388923118	1.3370095167997142E-5
FOSL2	ITPRIP	0.2440635832393062	4.956476429285317E-8
SOX8	SOX10	0.5778413171906986	0.0
SUMO1	C2orf47	0.3536960920904177	0.0
GPBP1L1	KDM4A	0.3038501034014415	1.3370095167997142E-5
SETD1B	SART3	0.264255374100086	0.0
ZFHX3	AP1G1	0.3409568274770313	4.956476429285317E-8
BCL11A	VANGL2	0.33951371935938757	0.0031681260384378573
ZNF747	MGC3771	0.3520073013857484	0.0
SMARCAD1	LIN54	0.4319427960221718	0.0031681260384378573
ZNF208	ZNF257	0.27224451013136053	1.3370095167997142E-5
PRDX3	CCDC102A	0.24142049919120834	0.0031681260384378573
STAT5A	GIMAP1	0.33188211257860667	0.0031681260384378573
E2F4	RNF166	0.4567908154432841	0.0
HDAC3	PFDN1	0.2770545313914136	0.0
AFF1	FRYL	0.5358872536866368	0.0031681260384378573
LZTFL1	FAM114A2	0.3042596847479724	0.0031681260384378573
PBX4	MAP3K14	0.3402587918675526	0.0031681260384378573
ZDHHC20	UGGT1	0.435135789279983	0.0031681260384378573
MBD2	SMAD2	0.18064848221512683	0.0
CCNT1	BPTF	0.64749574208999	4.956476429285317E-8
CEBPA	PLIN4	0.36598179393555136	0.0
CEBPA	PLIN1	0.3643567507174007	1.3370095167997142E-5
E2F8	CEP55	0.8060739702654345	0.0031681260384378573
ZNF789	ZNF26	0.22477373812555293	1.3370095167997142E-5
NARFL	E4F1	0.8594594792575752	0.0
RPL7	TATDN1	0.3407971868750939	0.0
MED23	KIAA1244	0.42267729913138663	0.0
SOX10	KLHL13	0.5143930467938881	0.0
LASS6	STXBP4	0.37656504493831705	4.956476429285317E-8
GABPB1	HNRNPK	0.29834252905863123	0.0031681260384378573
CASP8AP2	ZNF280C	0.4115989636055574	0.0
BUD31	COPS6	0.7196598256900554	0.0
C17orf81	RPAIN	0.3991062916691985	0.0
CCNA2	EXO1	1.0144790926104346	0.0031681260384378573
TIGD1	THUMPD2	0.2147106314107774	0.0031681260384378573
ZNF397	SMAD4	0.43921892704359833	1.3370095167997142E-5
ASXL2	MAN1A2	0.6947010438886279	0.0
ATOH8	DES	0.39749965933739917	0.0031681260384378573
AEBP1	TM6SF2	0.5049690389492766	0.0
EHMT1	LMX1B	0.30548754141671863	0.0031681260384378573
ZBTB4	UBE2C	0.5195431362682401	1.3370095167997142E-5
MAP3K1	PIR	0.25629226116928966	4.956476429285317E-8
IFI16	C13orf18	0.47740555534326656	4.956476429285317E-8
EPC2	ZBTB38	0.5536867065339472	0.0031681260384378573
AGRN	EPPK1	0.1885500069256897	0.0
JMJD1C	FAM190B	0.4616049650665264	0.0
USP22	CMTM4	0.23445275669846755	0.0031681260384378573
SUMO1	GNA11	0.26806657240019566	1.3370095167997142E-5
FOXO3	SNX3	0.27265972041948205	0.0031681260384378573
CAMTA2	PLD2	0.2240264634014954	1.3370095167997142E-5
LASS4	C18orf32	0.23708116836742765	0.0031681260384378573
RNF10	CAMKK2	0.18125885428333105	1.3370095167997142E-5
ZNF333	OGT	0.33033346246806533	1.3370095167997142E-5
BMP2	MAP7D3	0.503988701987692	1.3370095167997142E-5
TLR4	ARHGAP18	0.3281504335214141	1.3370095167997142E-5
HIPK3	CRK	0.4476642560870614	1.3370095167997142E-5
SNAPC1	HIF1A	0.2589026312656886	0.0
HMGA1	HDGF	0.46400844242525696	0.0
CREB3L1	COL5A1	0.34003906376754783	4.956476429285317E-8
CREB3L1	COL5A2	0.3236503092812728	0.0031681260384378573
BTG2	GARS	0.30193666727945195	4.956476429285317E-8
PSMC5	NT5C	0.4311388214359164	1.3370095167997142E-5
TAF5	BCAM	0.33826349737992417	4.956476429285317E-8
TCEAL2	KRT14	0.46284229176283764	0.0031681260384378573
ZEB2	KCNJ2	0.4312927257428069	0.0
BPTF	C17orf80	0.39994700151436086	0.0
BHLHE22	TMEM119	0.5201556309753802	4.956476429285317E-8
TRIM22	ARHGAP25	0.5992368709006671	1.3370095167997142E-5
BPTF	C17orf71	0.4925677937699009	0.0
SOX10	EMILIN3	0.4523085487894195	0.0
PTTG1	DDX39	0.6100104997455099	0.0
ZNF276	BTN2A1	0.23127153420254842	1.3370095167997142E-5
FOSL2	KIRREL	0.24710880753594666	0.0031681260384378573
MRPL12	ABCF3	0.38013023722706984	0.0031681260384378573
RNF10	DIABLO	0.2689045540409823	4.956476429285317E-8
DEAF1	NAA50	0.3393812751516827	0.0031681260384378573
MRPL28	MPG	0.8364732476543104	0.0
SP140	GPR18	0.7753552215754127	0.0031681260384378573
SUPT6H	CWC25	0.22455283346311683	0.0031681260384378573
RASSF7	PTPN11	0.43949809424637043	0.0031681260384378573
YBX1	UQCRH	0.5521731139310477	0.0
ZNF562	ZNF121	0.6058591971479363	0.0
EDF1	C11orf83	0.5994672282812972	0.0031681260384378573
FLI1	RRN3P1	0.4610950540326564	0.0031681260384378573
ZNF444	NAT14	0.6036875929730623	0.0031681260384378573
FOXA1	CACNA2D2	0.5448673737439625	0.0
HEXIM1	CIRH1A	0.31371550172887974	0.0031681260384378573
HLX	HOOK1	0.35613146711370847	1.3370095167997142E-5
GRHL1	ZNF750	0.26487968703876075	0.0
CEP290	POLI	0.38643740490807077	0.0031681260384378573
MAFF	C7orf51	0.2768625348479201	0.0031681260384378573
ZFP36	LOC100302650	0.5175323684169226	0.0031681260384378573
IRAK3	TGFBR2	0.6838740216873963	0.0
HAT1	POLE3	0.20718776293125862	0.0031681260384378573
YWHAH	PPPDE2	0.2416679735875331	0.0031681260384378573
RRN3	PDXDC1	0.32147899369056687	0.0
MDM4	TRPV1	0.2525922018776562	1.3370095167997142E-5
SETD7	AFF4	0.470449790395421	0.0031681260384378573
SNAI3	WAS	0.6956383094656229	0.0031681260384378573
SETD7	AFF1	0.5231261517372652	0.0
ZNF672	ARF1	0.4373269296071368	0.0
CCNL2	DNAH17	0.23929925820154613	1.3370095167997142E-5
MAML2	C1orf56	0.3678167240296524	0.0031681260384378573
PBX1	PEX19	0.3825533128607224	0.0
AFF3	DCUN1D5	0.2981124627502769	0.0031681260384378573
MYBL2	ZCWPW2	0.34660529832141956	1.3370095167997142E-5
FOXA3	AQP3	0.14635279164318962	4.956476429285317E-8
ZNF224	AGAP5	0.29836619798101216	0.0031681260384378573
RC3H2	SETX	0.6643525303777975	0.0031681260384378573
FLYWCH1	SCRN2	0.3531521216893875	1.3370095167997142E-5
ZNF205	NPRL3	0.43835357533285957	0.0031681260384378573
LASS6	FAM120A	0.4037940787544135	0.0
RPS27A	NOB1	0.30237706860518826	4.956476429285317E-8
ERG	KL	0.6750123468541014	0.0031681260384378573
ZNF580	TBC1D17	0.4770532277953068	0.0031681260384378573
NMI	TRIM69	0.35074712876102865	1.3370095167997142E-5
EAF1	C12orf66	0.40238134375705287	4.956476429285317E-8
ZDHHC7	SLC38A7	0.24854029082549922	0.0031681260384378573
NMI	TRIM22	0.37999989079333596	0.0031681260384378573
FOXF2	FAM176A	0.4520177729277164	0.0031681260384378573
HCLS1	KCNAB2	0.6629275369992375	4.956476429285317E-8
BRD8	KDM3B	0.327055961127101	0.0
KAT2A	C6orf26	0.3265254650203541	1.3370095167997142E-5
ASXL2	FRRS1	0.40511214659754424	0.0031681260384378573
ZC3H14	ATG2B	0.4761623971552778	0.0
FRY	NBEA	0.3988911854306097	4.956476429285317E-8
MDM2	RAP1B	0.19583920116173514	0.0031681260384378573
HCLS1	RAB33A	0.5760623776818861	0.0031681260384378573
E2F5	ESRP1	0.4534487775648837	0.0
TAX1BP3	KIFC3	0.3545821620148224	0.0
CTNNBIP1	DDOST	0.2767292640555337	4.956476429285317E-8
ZNF562	ZNF426	0.5546336608709426	0.0
NFYC	SSBP3	0.20218417718421566	0.0
CREB3L1	AKAP1	0.2302572323389831	0.0031681260384378573
CHMP1A	TOMM40	0.3984909546525335	0.0031681260384378573
ZNF682	ZNF85	0.38353050451159143	1.3370095167997142E-5
RNF141	NUDT12	0.3704560022692247	4.956476429285317E-8
ZFYVE1	ACOT2	0.24744758797950572	0.0031681260384378573
EFCAB6	ZNF487	0.24565527298692408	1.3370095167997142E-5
NLRP3	APBB1IP	0.6125399622133592	0.0031681260384378573
LIMD1	NEK4	0.3959843769485958	0.0031681260384378573
HMGN2	C15orf21	0.23385168714805865	0.0
ZNF789	PRR3	0.22865922086342216	1.3370095167997142E-5
ZNF682	ZNF90	0.2130935789433229	1.3370095167997142E-5
ZNF682	ZNF43	0.3548117112615734	4.956476429285317E-8
NFATC4	ATP6AP1L	0.23855659258105266	0.0031681260384378573
LMO3	PLIN1	0.2743382656700561	1.3370095167997142E-5
STAT5A	S100B	0.3405638347207557	1.3370095167997142E-5
CAMTA1	TMEM201	0.2334376071308375	1.3370095167997142E-5
CDKN1C	NSF	0.30663858521423637	0.0031681260384378573
CREB3L1	COL3A1	0.3197483172165859	0.0
NR4A3	CD69	0.350535750635093	0.0031681260384378573
ZNF133	CROCCL1	0.2937569048591362	1.3370095167997142E-5
IKZF3	PTPRC	0.7261647363167832	0.0
MTERFD3	SPEF2	0.2914482008497597	1.3370095167997142E-5
HTT	ADD1	0.33499799193700613	0.0
ADNP	TTPAL	0.3143512408842841	0.0031681260384378573
LDB2	LYVE1	0.5614315647963627	4.956476429285317E-8
HIPK3	BAX	0.5692493645225707	1.3370095167997142E-5
ANKZF1	NCRNA00115	0.2933941462722054	0.0031681260384378573
NR1I3	GBAP1	0.27954725531955504	0.0031681260384378573
ZNF524	PNKP	0.6397900490711266	0.0031681260384378573
ELF5	ATP6V0A4	0.24491736735409753	0.0
CBX3	SNRPE	0.3575998536034487	0.0
DDX5	RNFT1	0.2944214119954548	1.3370095167997142E-5
CDKN1C	NDN	0.47192277600689286	4.956476429285317E-8
RPS27A	NPM3	0.324037276663262	0.0031681260384378573
KDM2A	RCE1	0.23281912383617254	0.0031681260384378573
ZNF492	SUV39H2	0.35711581928051894	1.3370095167997142E-5
ATOH8	GSN	0.6500604428685216	0.0
PCBD2	GIN1	0.3369774207019469	0.0031681260384378573
LYL1	SNAI3	0.6017371291600375	0.0
SUPT4H1	MTMR4	0.24780795255839774	1.3370095167997142E-5
BPTF	HEATR6	0.4533764232176708	0.0
SLA2	KLRD1	0.6423623714940281	1.3370095167997142E-5
C19orf2	CEBPG	0.25627869859803515	4.956476429285317E-8
CALCOCO1	TUBA1C	0.5110274959557001	4.956476429285317E-8
SOX10	GPM6B	0.5293134137250619	4.956476429285317E-8
SPIB	FAM129C	0.6665133281090003	0.0
NKRF	SLC25A43	0.21452478965552912	0.0031681260384378573
ZNF496	HEATR1	0.292157866732706	0.0
IGF1	ALDH1A1	0.6201350666106151	0.0031681260384378573
CREB3	WDR25	0.2913055186608403	1.3370095167997142E-5
PHTF1	VANGL1	0.23174826586474806	0.0031681260384378573
ZDHHC17	USP30	0.34681161223753837	0.0
HDAC11	UBLCP1	0.26312273224749805	0.0031681260384378573
ZRANB2	PTBP2	0.4114682677207139	0.0
FHL5	CDH5	0.7408525654061311	4.956476429285317E-8
FHL5	CDH6	0.6565792311942471	0.0
IRF9	XAF1	0.42738082680614137	4.956476429285317E-8
ZBTB11	QTRTD1	0.38545265717382193	0.0031681260384378573
POLR3F	GZF1	0.2622147167972848	0.0031681260384378573
IFI16	FLI1	0.6254940689030964	0.0
ILF3	SNHG3	0.2765102402099836	0.0
ILF3	SNHG1	0.25781992708264556	0.0031681260384378573
MLLT10	TAF4B	0.34014171739671645	1.3370095167997142E-5
ARID4B	ZNF678	0.63713626643301	0.0
NFIL3	ADM	0.3418970565986018	0.0
ZMYM1	SFRS11	0.347408535759892	1.3370095167997142E-5
GLRX2	ARF1	0.3504666655256561	0.0
CD86	EMILIN2	0.44634287688444085	0.0031681260384378573
TRIP4	SNAPC5	0.20991851782186555	0.0
ARID4B	ZNF669	0.46120418913159594	1.3370095167997142E-5
AFF4	IBTK	0.4510295995134702	0.0
RBBP4	KHDRBS1	0.3750614961838205	0.0
AEBP1	GLT8D2	0.6518575974099969	0.0
MKL1	SYDE1	0.2813424250638046	0.0031681260384378573
GTF2IRD2	PGK1	0.3387570917141097	1.3370095167997142E-5
UBA52	PGLS	0.4841059232643028	4.956476429285317E-8
NR2F1	ABCA9	0.54644641920983	0.0031681260384378573
ZNF287	MAP2K4	0.28028204898570486	0.0
IRX1	SHF	0.38073809823753346	0.0031681260384378573
PRDM8	MGC16703	0.25167597797553987	1.3370095167997142E-5
ZNF638	PAPOLG	0.3979641694620517	0.0031681260384378573
KDM4A	EIF2C1	0.30519100323460013	0.0031681260384378573
NFXL1	ANKRD17	0.4106356652869721	1.3370095167997142E-5
POU2F3	OFD1	0.13840047024265956	0.0031681260384378573
JMY	BDP1	0.4789613793362717	1.3370095167997142E-5
ZNF618	TUB	0.20464466672470816	0.0031681260384378573
ZNF446	PHLDB3	0.5252553789951842	0.0
FOXA1	GLIPR2	0.4876572729354138	0.0
ATOH8	GPR44	0.3588723607841736	1.3370095167997142E-5
CCNT1	PDPK1	0.5172624195412014	0.0031681260384378573
PTRF	CYB5R3	0.45579417617175366	0.0
CTCF	AP1G1	0.5458583554093183	0.0
ZNF141	ZNF214	0.304847364080193	0.0031681260384378573
TP63	BTBD11	0.4315179489273146	4.956476429285317E-8
TNFRSF4	CORO7	0.40269644574223074	1.3370095167997142E-5
MBD2	HAUS1	0.15659995294893259	0.0031681260384378573
ILF3	TRMT1	0.3881455584603814	0.0
AEBP1	DKK3	0.4947450481690989	1.3370095167997142E-5
POU2F1	EIF5B	0.2505659228234417	0.0
SMAD2	NUDT22	0.3434744654186117	0.0031681260384378573
ZKSCAN4	ZNF2	0.24322826734183406	1.3370095167997142E-5
NFYB	TDG	0.2386213321280531	1.3370095167997142E-5
ZDHHC24	GPR137	0.49817714531043783	0.0
NARFL	METRN	0.6012254824187115	0.0
ZNF688	ATP13A3	0.4477128885412821	1.3370095167997142E-5
CREB3L1	COL1A1	0.3945846752663821	0.0
CREB3L1	COL1A2	0.3647928732209113	0.0
GTF2H5	BRP44L	0.2023164876010937	0.0
MDFIC	DOCK11	0.5938814155378307	0.0031681260384378573
MYST1	DOC2A	0.3019820026790758	0.0031681260384378573
ZDHHC13	PRMT3	0.2815355764130169	0.0
MLL5	ZKSCAN1	0.5472060308364769	1.3370095167997142E-5
SIN3A	SPG11	0.465522952242863	0.0031681260384378573
ZNF384	ING4	0.2738448635586465	1.3370095167997142E-5
TSHZ2	HSPE1	0.40361046467192735	1.3370095167997142E-5
ZNF84	RIC8B	0.28952772576437996	1.3370095167997142E-5
NDN	HOXA10	0.687828133562136	0.0
POU2AF1	JSRP1	0.4140043332837521	0.0
CALR	C19orf28	0.38070424277015835	0.0031681260384378573
ETS1	FYN	0.7787207789274058	0.0031681260384378573
TP63	CDKL2	0.3172690716146652	0.0
AGRN	VWA1	0.34508815497160894	0.0
SOX10	MFSD4	0.3579431784955993	1.3370095167997142E-5
KHDRBS1	RBBP4	0.3750614961838202	0.0
CALR	C19orf10	0.41053220040132754	0.0
ASH2L	AGPAT6	0.33516771570295967	1.3370095167997142E-5
NFAT5	PGAP1	0.37420136196457426	1.3370095167997142E-5
CCNL2	VAMP1	0.2655040216654744	1.3370095167997142E-5
SALL1	THBS2	0.578057309488053	0.0
ACVRL1	GIMAP1	0.6155767310570867	0.0
HIPK3	PPTC7	0.7359605322466489	0.0
HIC1	SEMA6B	0.35716345827956597	0.0031681260384378573
DEDD	GNPAT	0.3318957081937508	0.0
CAMTA2	PIGL	0.18527313519112046	1.3370095167997142E-5
MZF1	ZC3H15	0.3189720659593215	1.3370095167997142E-5
ZFP90	NFATC3	0.43093208129520033	0.0
ZNF433	C19orf42	0.19214985861428802	0.0031681260384378573
SETD1A	MYST1	0.4625333759224324	4.956476429285317E-8
ZBTB17	GPN2	0.3433208902470492	0.0
ZNF770	UBR1	0.5653122273227306	1.3370095167997142E-5
STRN3	KTN1	0.3838324044890438	1.3370095167997142E-5
LDB2	HRC	0.49065087770543037	0.0031681260384378573
CCNL1	LOC286367	0.323064618335234	1.3370095167997142E-5
ACTL6A	TMEM14A	0.2599414240994018	0.0031681260384378573
HCLS1	CYTH4	1.0312959140319715	0.0
IFNAR2	UBE2J1	0.31230983379695143	0.0031681260384378573
XRCC6	NAGA	0.21895099596910444	0.0
LYL1	LTC4S	0.44677736363966625	0.0
IRF2	RBM43	0.2496269861258602	0.0031681260384378573
ELK3	CCT7	0.3639244954036649	0.0031681260384378573
XBP1	ZNF552	0.563559084449206	0.0031681260384378573
MIER3	GPBP1	0.5104508460942836	0.0
BLZF1	TIPRL	0.35769119601710697	0.0031681260384378573
TRIM22	C20orf118	0.49494886240427577	4.956476429285317E-8
C5orf41	HCFC2	0.5678406313205526	1.3370095167997142E-5
ZMIZ2	POLM	0.26679953220789193	1.3370095167997142E-5
MTERFD3	ARNTL2	0.22369895682819876	4.956476429285317E-8
PIM1	SLC2A3	0.39066248489392197	0.0
POU2F2	IKZF1	0.670474104625847	4.956476429285317E-8
CCAR1	CCDC41	0.23687510738421924	0.0031681260384378573
HDAC5	KLHDC8B	0.2864703718383721	1.3370095167997142E-5
E2F3	PAK1IP1	0.39522586697624695	0.0031681260384378573
ZNF593	ADPRHL2	0.4706151808220076	0.0
ACVR1B	MYST4	0.31430231335049696	0.0031681260384378573
E2F1	LOC339674	0.3883079286853881	0.0031681260384378573
VPS72	PI4KB	0.44365947360990576	0.0031681260384378573
ASH1L	DSTYK	0.4872028812566581	0.0
PLRG1	ABCB8	0.21734869555374914	0.0031681260384378573
ZNF193	DKFZP686I15217	0.18577786131688856	0.0031681260384378573
PLRG1	ABCE1	0.3005485005404496	0.0
TSC22D2	NAMPT	0.22974210682668428	0.0031681260384378573
SMARCD2	CYB561	0.38609478329117364	4.956476429285317E-8
DNMT3A	MEX3A	0.4088573127862129	0.0
PNN	ZNF326	0.23909693418712957	1.3370095167997142E-5
GTF2H5	RNF19B	0.1784398575802486	0.0031681260384378573
TRRAP	TET3	0.3620218332235998	0.0031681260384378573
REST	CLOCK	0.9232043701999025	0.0
PASK	POLE	0.33744586470170324	0.0
SAP30BP	SIRT7	0.5343278193878566	0.0
E4F1	KIFC2	0.4122745567652067	4.956476429285317E-8
CCNA2	TIMM17A	0.4316341232732508	0.0031681260384378573
ZNF276	CLDN15	0.3753190515660319	0.0
SMARCC1	ZNF146	0.36107414321898756	1.3370095167997142E-5
ZNF25	CDT1	0.43510620646920506	0.0031681260384378573
CAND1	LARP4	0.4656987838811823	0.0
DMRT3	ARHGEF15	0.4200738849824841	0.0
VGLL3	NT5E	0.5792963707856265	0.0
IRF2BP2	SOX9	0.1666556077015393	0.0031681260384378573
ZFP64	CSTF1	0.3227249264203189	0.0031681260384378573
ZNF444	ZNF787	0.6401925143180305	0.0031681260384378573
SSRP1	C10orf2	0.27831513795928925	4.956476429285317E-8
ERCC8	WDR41	0.20176658712017698	0.0
ZDHHC8	USP7	0.2847322648802786	0.0031681260384378573
ASCC2	ZMAT5	0.47165839093195405	0.0
PHF5A	RANBP1	0.5269274026393179	0.0
PLRG1	NUP54	0.3057257654732884	0.0
MLLT1	KIAA1543	0.41421979875228665	1.3370095167997142E-5
AR	ST8SIA6	0.3442351162083603	4.956476429285317E-8
MAZ	SMPD4	0.3060146629985159	0.0031681260384378573
ZNF358	RAB11B	0.5641165599046163	0.0
ZNF530	ZNF416	0.47354795519661064	0.0031681260384378573
ZNF530	ZNF419	0.4594921016707822	1.3370095167997142E-5
POU6F1	WHAMML2	0.37513551843591825	1.3370095167997142E-5
ZNF410	DLST	0.29367175777681354	0.0
RPL7L1	PRKDC	0.33118274717525065	0.0031681260384378573
BMP2	VIM	0.5206018039842324	0.0
FLNA	MRC2	0.40439473140387455	4.956476429285317E-8
MXD3	YDJC	0.4846372629570933	1.3370095167997142E-5
POGK	COPA	0.4385789312172996	0.0
LDB2	KDR	0.6425930276310816	0.0031681260384378573
ZSWIM4	SRC	0.2680335930928135	0.0031681260384378573
GRLF1	C16orf61	0.32620843866648297	1.3370095167997142E-5
MYST1	SH2B1	0.4644403449287144	0.0
ZDBF2	ZDHHC2	0.45395168432611044	0.0
BAZ1A	CTSF	0.2993520480393266	4.956476429285317E-8
ZNF358	C11orf68	0.41691656919661924	4.956476429285317E-8
SFMBT2	RAD54L2	0.41826518679463764	0.0031681260384378573
YBX1	MRPS5	0.37356777778765116	0.0031681260384378573
WWTR1	BICD1	0.3986856766269151	0.0031681260384378573
ZFP106	MYO9A	0.6551670160213341	1.3370095167997142E-5
NDN	LRRN4CL	0.7553910758738247	0.0
EDA2R	SPATA18	0.30794470463343093	0.0
NDN	FBLN1	0.516884535911978	0.0
NDN	FBLN5	0.7461469302663833	0.0
ZNF439	FBXO27	0.16011825695088833	0.0031681260384378573
UBE2V1	TP53RK	0.2697741160005374	0.0
TFEC	SNX20	0.7410151975216387	0.0
TFEC	SNX10	0.2401680182285306	0.0
C5orf41	TMSB10	0.4820400002112075	4.956476429285317E-8
ZFYVE16	C5orf15	0.37111632840504094	0.0031681260384378573
KDM5B	BCL9	0.40821152012360673	0.0
AR	MED30	0.3222125316120199	0.0031681260384378573
ACAD8	VPS11	0.23560621626954403	0.0
PSIP1	DEK	0.30172967232295733	0.0
SPDEF	DALRD3	0.42291672989697415	0.0
SIN3B	STAG3L3	0.24169095497440063	0.0031681260384378573
PFDN5	MYL6	0.363345146351659	0.0
FOXH1	FBXL6	0.3869443014655394	0.0
ZGPAT	ZNF775	0.5788758549677478	0.0
IL16	GAS7	0.5188916250336677	1.3370095167997142E-5
ZNF146	WDR43	0.3996053060557047	1.3370095167997142E-5
CREBL2	TMEM132A	0.37326594669673874	0.0
LRRFIP1	NRTN	0.3062638688348763	1.3370095167997142E-5
PRRX1	MMP2	0.7538613217579383	4.956476429285317E-8
BHLHE41	PROS1	0.4691520927822314	0.0
ZFYVE21	BTBD6	0.2504009429537045	0.0
KDM4B	SLC26A1	0.3337862877390089	0.0
ZFP90	NFAT5	0.40380058430122673	4.956476429285317E-8
CASZ1	UBIAD1	0.2144451482265247	0.0
MAZ	TRAF7	0.4863836356903395	4.956476429285317E-8
LIN54	AIMP1	0.22025667844960997	4.956476429285317E-8
MSC	SEMA7A	0.3601862013908002	0.0
SOD2	IFNGR1	0.418092338132065	4.956476429285317E-8
ZCRB1	PTGES3	0.2208103187631727	0.0031681260384378573
ZNF474	MXRA5	0.2621086317299748	0.0031681260384378573
ZNF366	HNRNPC	0.3338368371865442	1.3370095167997142E-5
LZTS1	LHFP	0.5036842049014343	0.0031681260384378573
ACVRL1	REM1	0.47867860548423635	0.0
HEY2	C9orf125	0.39096971806542297	0.0
NDUFA13	UBL5	0.6067495370306674	0.0
ACTL6A	TMEM41A	0.2939647099943019	4.956476429285317E-8
ZFYVE16	C5orf44	0.45493838955840715	0.0031681260384378573
